country,domain,category,company_size,email_provider,confidence,other_industry_category,website,website_status,website_reason
Austria,mindful-it.top,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
India,salesforce.com,Technology and Software Development,500+,No,100,N/A,much_info,reachable,200
Bangladesh,voomsec.com,Technology and Software Development,1 to 5,No,65,N/A,unreachable,unreachable,Connection Error
United Kingdom,rptr.dev,Technology and Software Development,solo,No,55,N/A,little_info,reachable,200
United Arab Emirates,mailna.in,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,Connection Error
United Kingdom,yourquerries.de,E-commerce and Retail,500+,No,95,Travel Agency,much_info,reachable,200
Australia,feeldx.com.au,Professional Services,5 to 20,No,95,Construction Technology and Project Management,much_info,reachable,200
India,universalmarineshipsupply.com,E-commerce and Retail,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
United States,marvelar.com.br,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,403
United States,yucaipabomb.com,Unknown,1 to 5,Unknown,0,N/A,Unknown,unreachable,Connection Error
"Bolivia, Plurinational State Of",uplabsai.com,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
India,barooko.com,Unknown,1 to 5,Unknown,0,N/A,Unknown,reachable,200
United Arab Emirates,eformex.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,403
United States,email.latech.edu,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
Singapore,visionworldmart.com,E-commerce and Retail,50 to 100,No,95,N/A,much_info,reachable,200
Switzerland,bowiecreators.com,Professional Services,solo,No,50,N/A,no_info,reachable,200
United States,pitt.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Spain,apipana.io,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Brazil,nacionalgas.com.br,Manufacturing and Industrial,500+,No,95,N/A,much_info,reachable,200
Russian Federation,norkum.ru,Professional Services,20 to 50,No,70,N/A,unreachable,unreachable,Connection Error
India,zerobyte.in,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United Kingdom,pk-lai.ovh,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
India,idmc.com,Manufacturing and Industrial,200 to 500,No,95,N/A,much_info,reachable,200
United Kingdom,psolomons.com,Professional Services,solo,No,50,N/A,little_info,reachable,200
India,sagiam.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Timeout
United States,jaeschke.net,Professional Services,solo,No,60,N/A,unreachable,unreachable,409
United States,totalwatchlive.com,Technology and Software Development,solo,No,60,N/A,no_info,reachable,200
United States,cinnbarrpartners.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Sweden,etonsystems.com,Technology and Software Development,50 to 100,No,65,N/A,little_info,reachable,200
India,wintechconsultingllc.com,Professional Services,5 to 20,No,95,Staffing and Recruitment,much_info,reachable,200
Bangladesh,g.bracu.ac.bd,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United Kingdom,ik.me,Technology and Software Development,500+,Yes,95,N/A,much_info,reachable,200
Russian Federation,scatterteam.com,Technology and Software Development,5 to 20,No,60,N/A,unreachable,unreachable,Connection Error
United States,sandiego.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Guatemala,elitecompressedair.com.au,Manufacturing and Industrial,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,ea.edin.sch.uk,Education and e-learning,20 to 50,No,95,N/A,unreachable,unreachable,Connection Error
India,edioak.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Australia,crysania.com,Other,solo,No,60,Personal/Creative Project,little_info,reachable,200
Tajikistan,wotomail.com,Technology and Software Development,solo,Yes,95,N/A,unreachable,unreachable,404
United Arab Emirates,crescorealestate.ae,Real Estate and Property Management,5 to 20,No,95,N/A,much_info,reachable,200
India,smartreach.io,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Denmark,gautschi.dk,Other,solo,No,75,Photography,little_info,reachable,200
United States,loanfactory.com,Financial Service,100 to 200,No,95,N/A,much_info,reachable,200
United Kingdom,deskmetrics.io,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
South Africa,leads2u.co.za,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,maxsoundpro.com,E-commerce and Retail,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United States,pdx.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Iraq,kubva.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United Kingdom,sellem.center,Professional Services,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United States,jmautoclassicinc.com,E-commerce and Retail,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United Arab Emirates,aspirelifesciences.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Morocco,softwarelord2016.publicvm.com,Technology and Software Development,solo,No,30,N/A,unreachable,unreachable,Connection Error
Spain,salestitans.agency,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
Turkey,elitegida.com,Other,1 to 5,No,50,Food and Beverage,no_info,reachable,200
Kenya,tmst.com.tr,Technology and Software Development,50 to 100,No,75,N/A,unreachable,unreachable,Connection Error
New Zealand,growica.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,inboundpartners.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Morocco,witaz.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,Connection Error
Viet Nam,198bop.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
India,m365x59474318.onmicrosoft.com,Technology and Software Development,1 to 5,No,20,N/A,unreachable,unreachable,Connection Error
New Zealand,wordpresstechsupport.co.nz,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
India,waqar.in,Professional Services,solo,No,60,N/A,little_info,reachable,200
United Kingdom,oliviasterlinggroup.com,Professional Services,5 to 20,No,95,Luxury Lifestyle Concierge / Travel & Events,much_info,reachable,200
India,lettingsaway.com,Real Estate and Property Management,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Indonesia,webmail.uad.ac.id,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Egypt,activepieces.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Philippines,rasrecruitment.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
France,oneofmy7.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
United States,bitmens.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Spain,spainelectro.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Canada,vusixsystems.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
Netherlands,aballar.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,rentforsale7.com,E-commerce and Retail,solo,No,50,N/A,no_info,reachable,200
United States,agorist.email,Technology and Software Development,1 to 5,Yes,75,N/A,little_info,reachable,200
India,digirovers.com,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
Saudi Arabia,taibahu.edu.sa,Education and e-learning,500+,No,100,N/A,unreachable,unreachable,Timeout
Germany,zealian.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
United States,rover.com,E-commerce and Retail,500+,No,95,N/A,much_info,unreachable,403
United States,abstracks.com,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
Turkey,soarrobotics.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,ubtach.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,mokou.io,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,memeazon.com,E-commerce and Retail,solo,No,50,N/A,unreachable,unreachable,Connection Error
Spain,tokyocrew.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
China,aopackmachine.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
United States,tones.agency,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,omegastructuralinc.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
China,nb6620.wecom.work,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
India,saimail.com,Other,solo,Yes,70,Religious Organization/Service,little_info,reachable,200
Iceland,bokhaldsrad.is,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
Jordan,tanmyeh.uk,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Romania,remusgabriel.com,Professional Services,solo,No,95,N/A,unreachable,unreachable,Connection Error
Germany,mrc-one.com,Other,500+,No,60,Domain Registrar / Hosting Provider,little_info,reachable,200
India,spmeconsultants.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
United States,emoneyadvisor.com,Financial Service,500+,No,95,N/A,much_info,reachable,200
Saudi Arabia,cua.edu,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,403
United States,missouristate.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United States,howiewatkin.com,Professional Services,solo,No,60,N/A,no_info,reachable,200
Egypt,speakol.com,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,maximuscare.co.uk,Healthcare,50 to 100,No,50,N/A,unreachable,unreachable,503
Nigeria,dwriters.com,Professional Services,1 to 5,No,0,N/A,unreachable,unreachable,Connection Error
India,sbnasoftware.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Canada,qmail.my,Technology and Software Development,1 to 5,Yes,60,N/A,little_info,reachable,200
"Palestinian Territory, Occupied",1secmail.net,Technology and Software Development,solo,Yes,95,N/A,unreachable,unreachable,403
United States,kolossicastle.com,Other,1 to 5,No,60,Entertainment/Leisure,little_info,reachable,200
Canada,meustherapy.ca,Healthcare,solo,No,95,N/A,much_info,reachable,200
United States,nic.edu.pl,Education and e-learning,5 to 20,No,95,N/A,unreachable,unreachable,Connection Error
Uzbekistan,proconnect.uz,Professional Services,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
Brazil,brasilbitcoin.com.br,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
Philippines,squarepropertymanagement.co.uk,Real Estate and Property Management,1 to 5,No,75,N/A,unreachable,unreachable,SSL Error
United States,gleec.com,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
United States,talentlystaffing.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,bu.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Cameroon,vccl.tech,Professional Services,50 to 100,No,95,Call Center Services,much_info,reachable,200
Pakistan,vimemail.com,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,jointtechs.com,Professional Services,5 to 20,No,95,IT & Managed Service Provider,much_info,reachable,200
India,meditracercm.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,net-c.com,Technology and Software Development,5 to 20,Yes,95,N/A,much_info,reachable,200
Netherlands,thatswhatsheset.com,Other,solo,No,50,Lifestyle & Personal Development,little_info,reachable,200
India,davidbrunowatches.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
India,ciomic.net,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Philippines,fibolim.com,Marketing and Advertising,solo,No,95,N/A,much_info,reachable,200
United Kingdom,gharial.co.uk,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
India,selleck.in,Other,50 to 100,No,50,Chemical and Pharmaceutical Supply,no_info,reachable,200
India,superpe.in,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,ronvoto.com,Professional Services,solo,No,0,N/A,unreachable,unreachable,Connection Error
Greece,aroundweb.gr,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,oh-consulting.io,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
United States,monzapro.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
India,aitradecapital.com,Financial Service,1 to 5,No,60,N/A,little_info,reachable,200
Poland,rbinod.com.np,Other,solo,No,95,Personal Website/Portfolio,no_info,reachable,200
Turkey,turbohost.gg,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,insular.com.ph,Financial Service,500+,No,60,N/A,unreachable,unreachable,Timeout
"Korea, Republic Of",tavanbogdmotors.com,Manufacturing and Industrial,20 to 50,No,65,N/A,little_info,reachable,200
Portugal,blueitcloud.com,Technology and Software Development,1 to 5,No,65,N/A,little_info,reachable,200
India,easyreceptionai.com,Technology and Software Development,1 to 5,No,70,N/A,little_info,reachable,200
Pakistan,vu.edu.pk,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United States,dedisystems.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,cdaixin.com,Other,solo,No,100,Domain Parking,no_info,reachable,200
United States,herzog.us,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
Armenia,vittaverse.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
Netherlands,vdhooft.nl,Professional Services,solo,No,50,N/A,little_info,reachable,200
India,rocketoolz.com,Technology and Software Development,1 to 5,No,75,N/A,little_info,reachable,200
United Kingdom,butitude.ovh,Technology and Software Development,solo,No,75,N/A,no_info,reachable,200
United States,bonningtonsolicitors.co.uk,Professional Services,5 to 20,No,60,Legal Services,unreachable,unreachable,Connection Error
United Kingdom,ewden.com,Technology and Software Development,1 to 5,No,50,N/A,little_info,reachable,200
United States,theamericanfitness.com,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
United States,abbott.com,Healthcare,500+,No,95,N/A,much_info,reachable,200
India,vibgyorweb.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
South Africa,wildernessdestinations.com,Other,500+,No,95,Travel Agency,much_info,reachable,200
United Kingdom,reetaco.com,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
United States,thedigitize.us,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
India,rysun.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
